name,start,salary,target,debut,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Juan Toscano-Anderson,2023,765216.0,0.005710588,2017,SF,28,46.33333333,9.333333333,18.46666667,2.033333333,3.966666667,0.509333333,0.566666667,1.566666667,0.357333333,1.466666667,2.433333333,0.610333333,0.58,0.366666667,0.666666667,0.627,0.533333333,3.066666667,3.6,2.166666667,0.833333333,0.366666667,1.1,2.0,5.033333333
Julius Randle,2018,8857025.0,0.086945243,2014,PF,22,52.0,44.33333333,23.66666667,3.5,7.9,0.416666667,0.1,0.433333333,0.182666667,3.4,7.5,0.425333333,0.422333333,1.733333333,3.033333333,0.479333333,1.366666667,4.9,6.266666667,1.8,0.466666667,0.3,1.7,2.466666667,8.833333333
Julius Randle,2019,20700000.0,0.189664651,2014,C,23,59.5,45.5,24.425,4.15,8.675,0.452,0.1,0.45,0.1925,4.05,8.25,0.46275,0.4575,2.225,3.575,0.539,1.575,5.125,6.7,2.0,0.475,0.35,1.925,2.675,10.65
Julius Randle,2022,29272320.0,0.219183487,2014,PF,26,72.8,61.2,31.24,6.94,14.12,0.4972,0.9,2.64,0.3048,6.04,11.5,0.527,0.525,4.06,5.44,0.7432,2.0,7.06,9.04,3.68,0.72,0.44,2.82,3.22,18.86
Justin Anderson,2019,647749.0,0.0059350213333333,2015,SF,24,81.0,9.666666667,14.26666667,2.066666667,4.844444444,0.422111111,0.7,2.288888889,0.297666667,1.377777778,2.555555556,0.533666667,0.493111111,0.955555556,1.233333333,0.775222222,0.666666667,2.111111111,2.733333333,0.722222222,0.4,0.333333333,0.577777778,1.255555556,5.788888889
Justin Anderson,2020,2006445.0,0.01838414,2015,SF,25,72.75,8.25,13.1,1.875,4.458333333,0.418583333,0.65,2.116666667,0.30125,1.233333333,2.341666667,0.52525,0.490833333,0.841666667,1.1,0.767166667,0.625,1.908333333,2.5,0.666666667,0.425,0.325,0.558333333,1.191666667,5.266666667
Justin Anderson,2021,975248.0,0.0086755275,2015,SG,26,60.2,6.8,12.62,1.7,4.326666667,0.387466667,0.64,2.273333333,0.2824,1.066666667,2.053333333,0.509,0.461066667,0.713333333,0.96,0.713733333,0.52,1.926666667,2.42,0.693333333,0.34,0.38,0.526666667,1.213333333,4.773333333
Justin Anderson,2022,2298385.0,0.018587077,2015,SG,26,60.2,6.8,12.62,1.7,4.326666667,0.387466667,0.64,2.273333333,0.2824,1.066666667,2.053333333,0.509,0.461066667,0.713333333,0.96,0.713733333,0.52,1.926666667,2.42,0.693333333,0.34,0.38,0.526666667,1.213333333,4.773333333
Justin Champagnie,2022,1380500.0,0.011164126,2021,SF,20,36.0,0.0,7.8,0.9,1.9,0.463,0.3,0.8,0.357,0.6,1.1,0.538,0.537,0.3,0.3,1.0,1.0,1.0,2.0,0.3,0.2,0.1,0.2,0.9,2.3
Justin Champagnie,2023,1015657.0,0.0075795164999999,2021,SF,20,36.0,0.0,7.8,0.9,1.9,0.463,0.3,0.8,0.357,0.6,1.1,0.538,0.537,0.3,0.3,1.0,1.0,1.0,2.0,0.3,0.2,0.1,0.2,0.9,2.3
Justin Hamilton,2016,3000000.0,0.031866416,2013,C,24,49.0,14.0,12.83333333,1.5,3.166666666,0.384333333,0.25,0.783333334,0.273,1.266666667,2.4,0.432,0.424833333,0.75,0.85,0.752,0.9,1.133333334,2.05,0.466666666,0.716666666,0.4,0.65,1.233333334,4.016666666
Justin Holiday,2013,788872.0,0.013443856,2012,SG,23,9.0,0.0,15.8,1.8,5.3,0.333,0.4,1.8,0.25,1.3,3.6,0.375,0.375,0.7,0.9,0.75,0.0,1.6,1.6,1.7,0.3,0.7,1.0,0.8,4.7
Justin Holiday,2014,816482.0,0.012946674,2012,SG,23,9.0,0.0,15.8,1.8,5.3,0.333,0.4,1.8,0.25,1.3,3.6,0.375,0.375,0.7,0.9,0.75,0.0,1.6,1.6,1.7,0.3,0.7,1.0,0.8,4.7
Justin Holiday,2015,981486.0,0.014021229,2011,SG,23,9.0,0.0,15.8,1.8,5.3,0.333,0.4,1.8,0.25,1.3,3.6,0.375,0.375,0.7,0.9,0.75,0.0,1.6,1.6,1.7,0.3,0.7,1.0,0.8,4.7
Justin Holiday,2017,4500000.0,0.045411886,2011,SG,26,58.0,4.666666667,13.81111111,1.655555556,4.522222222,0.365333333,0.566666667,1.855555556,0.301222222,1.055555556,2.666666667,0.42,0.43,0.6,0.8,0.751222222,0.144444444,1.355555556,1.488888889,1.188888889,0.533333333,0.433333333,0.744444444,0.955555556,4.488888889
Justin Holiday,2019,4767000.0,0.043677845,2011,SG,28,79.75,22.5,19.28333333,2.491666667,6.441666667,0.39175,1.175,3.316666667,0.341916667,1.341666667,3.05,0.44625,0.478,0.95,1.2,0.787916667,0.283333333,2.116666667,2.391666667,1.291666667,0.8,0.35,0.833333333,1.316666667,7.166666667
Justin Holiday,2020,6006420.0,0.054220822,2011,SG,29,96.6,48.8,21.81333333,2.733333333,7.06,0.3906,1.346666667,3.8,0.342866667,1.406666667,3.2,0.445266667,0.4804,0.993333333,1.22,0.809466667,0.34,2.373333333,2.7,1.393333333,0.94,0.366666667,0.92,1.453333333,7.839999999
Justin Holiday,2022,819832.0,0.006629995,2011,SG,31,92.6,57.6,27.74666667,3.38,8.486666667,0.4062,1.926666667,5.206666667,0.369533333,1.473333333,3.22,0.462466667,0.5208,1.093333333,1.34,0.824533333,0.413333333,3.06,3.506666667,1.62,1.12,0.486666667,0.953333333,1.8,9.846666666
Justin Holiday,2023,3196448.0,0.02385409,2011,SF-SG,32,105.8,82.8,29.23333333,3.5,8.926666667,0.396733333,2.153333333,5.826666667,0.371,1.346666667,3.06,0.449533333,0.519666667,1.066666667,1.3,0.819333333,0.433333333,3.006666667,3.473333333,1.713333333,1.113333333,0.5,0.973333333,1.953333333,10.26666667
Justin Jackson,2021,899769.5,0.0080040825,2017,PF,24,98.33333333,24.0,19.28888889,2.522222222,5.833333333,0.429888889,0.866666667,2.744444444,0.319888889,1.622222222,3.055555556,0.526888889,0.505555556,0.588888889,0.766666667,0.779444444,0.455555556,2.133333333,2.588888889,1.022222222,0.322222222,0.188888889,0.377777778,1.166666667,6.522222222
Justin Jackson,2022,2133278.0,0.017251854,2017,SF,25,90.75,19.5,20.00833334,2.575,6.2,0.417583333,0.991666667,3.125,0.318833333,1.566666667,3.058333333,0.508333333,0.497,0.675,0.925,0.7675,0.583333334,2.225,2.816666667,1.1,0.316666667,0.158333333,0.516666666,1.108333333,6.841666667
Justin Jackson,2023,13486.0,0.000100642,2017,SF,26,75.4,15.6,16.88,2.16,5.32,0.380066667,0.853333333,2.686666667,0.299466667,1.293333333,2.626666667,0.455533333,0.4574,0.693333333,0.893333333,0.747333333,0.486666667,1.906666667,2.4,0.92,0.253333333,0.126666667,0.433333333,0.946666667,5.893333333
Justin James,2021,1669178.0,0.014848489,2019,SF,23,36.0,0.0,6.4,1.0,2.3,0.417,0.3,0.8,0.31,0.7,1.5,0.473,0.47,0.3,0.6,0.476,0.2,0.7,0.9,0.5,0.2,0.3,0.2,0.5,2.5
Justin Patton,2019,1783237.5,0.016338991,2017,C,20,1.0,0.0,4.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
Justin Patton,2020,1678854.0,0.015382573,2017,C,21,2.0,0.0,5.5,0.85,2.15,0.393,0.0,0.35,0.0,0.85,1.85,0.45,0.393,0.15,0.35,0.25,0.35,0.65,1.0,0.5,0.85,0.0,0.0,1.35,1.85
Justise Winslow,2019,13000000.0,0.119113066,2015,PF,21,54.66666667,16.0,29.33333333,3.3,8.533333333,0.400666667,0.5,1.766666667,0.285333333,2.833333333,6.766666667,0.431666667,0.434,1.2,1.866666667,0.645333333,1.066666667,4.166666667,5.266666667,2.466666667,1.033333333,0.366666667,1.366666667,2.466666667,8.366666667
Justise Winslow,2021,4000000.0,0.035582757,2015,SG,23,48.2,21.0,29.94,3.86,9.72,0.4046,0.7,2.34,0.2906,3.2,7.42,0.4376,0.442,1.3,2.04,0.6462,1.14,4.42,5.56,3.14,0.96,0.38,1.7,2.72,9.8
Justise Winslow,2023,1454042.5,0.0108510635,2015,SF,25,53.4,21.0,24.9,3.593333333,8.973333333,0.404733333,0.706666667,2.453333333,0.277,2.926666667,6.566666667,0.447466667,0.442933333,1.126666667,1.8,0.6176,1.06,4.28,5.32,2.886666667,0.793333333,0.466666667,1.586666667,2.32,9.073333333
Juwan Morgan,2021,1293305.0,0.0115048394999999,2019,PF,22,21.0,0.0,6.4,0.7,1.2,0.577,0.1,0.4,0.375,0.6,0.9,0.667,0.635,0.1,0.2,0.75,0.5,0.9,1.4,0.3,0.0,0.1,0.3,0.9,1.7
Juwan Morgan,2022,1902133.0,0.015382581,2019,PF,23,25.0,0.0,5.75,0.6,1.1,0.522,0.1,0.4,0.3415,0.45,0.75,0.6275,0.584,0.1,0.2,0.5895,0.4,0.8,1.2,0.3,0.05,0.05,0.2,0.8,1.45
K.J. McDaniels,2015,3261563.0,0.046593757,2014,SF,22,80.5,15.5,11.61666667,1.483333334,3.716666667,0.3895,0.35,1.266666666,0.236666667,1.133333334,2.483333334,0.455166666,0.430333334,0.9,1.2,0.734666667,0.583333333,1.2,1.8,0.6,0.35,0.533333334,0.883333333,1.2,4.233333334
K.J. McDaniels,2017,1524305.0,0.01538257,2014,SF,22,80.5,15.5,11.61666667,1.483333334,3.716666667,0.3895,0.35,1.266666666,0.236666667,1.133333334,2.483333334,0.455166666,0.430333334,0.9,1.2,0.734666667,0.583333333,1.2,1.8,0.6,0.35,0.533333334,0.883333333,1.2,4.233333334
K.J. McDaniels,2018,1567007.0,0.01538257,2014,SF,23,86.33333333,10.33333333,11.33333333,1.544444445,3.677777778,0.411555556,0.377777778,1.311111111,0.259777778,1.177777778,2.388888889,0.487333333,0.458777778,0.844444444,1.077777778,0.774555555,0.5,1.288888889,1.788888889,0.5,0.366666667,0.488888889,0.8,1.144444444,4.3
KZ Okpala,2022,1984359.0,0.016047544,2019,PF,21,21.0,4.5,8.65,0.8,1.8,0.4875,0.15,0.8,0.12,0.6,1.0,0.636,0.519,0.2,0.4,0.5165,0.4,1.05,1.4,0.35,0.35,0.25,0.3,1.0,1.95
Kai Jones,2023,557948.5,0.0041637815,2021,C,21,21.0,0.0,3.0,0.4,0.7,0.643,0.0,0.1,0.5,0.4,0.6,0.667,0.679,0.1,0.4,0.375,0.1,0.4,0.5,0.2,0.0,0.1,0.3,0.4,1.0
Karl-Anthony Towns,2019,31650600.0,0.278645711,2015,C,22,82.0,82.0,34.86666667,8.4,15.46666667,0.543,1.033333333,2.666666667,0.376333333,7.366666667,12.83333333,0.575333333,0.575666667,3.733333333,4.5,0.833666667,3.1,8.6,11.7,2.366666667,0.733333333,1.466666667,2.233333333,3.133333333,21.56666667
Karl-Anthony Towns,2024,55272000.0,0.380222539,2015,PF,27,53.0,53.0,33.46,8.46,16.72,0.5072,2.32,5.88,0.395,6.14,10.84,0.569,0.5766,4.92,5.9,0.8374,2.62,7.74,10.34,4.14,0.86,1.12,3.1,3.64,24.22
Kawhi Leonard,2015,18868625.0,0.206719985,2011,SF,22,62.66666667,53.66666667,28.1,4.233333333,8.4,0.503,0.9,2.5,0.376333333,3.333333333,5.9,0.556333333,0.558333333,1.466666667,1.833333333,0.8,1.3,4.5,5.766666667,1.566666667,1.566666667,0.6,1.0,1.666666667,10.86666667
Kawhi Leonard,2019,34379100.0,0.315,2011,SF,26,57.0,56.8,30.14,6.68,13.54,0.492,1.4,3.78,0.373,5.26,9.76,0.5388,0.544,3.7,4.36,0.8348,1.12,5.04,6.14,2.58,1.92,0.86,1.62,1.66,18.44
Kawhi Leonard,2021,44066288.0,0.357227609,2011,SF,28,54.4,54.4,31.24,8.14,16.76,0.485,1.82,4.76,0.3772,6.36,12.0,0.5288,0.5388,5.22,6.04,0.862,1.06,5.26,6.34,3.32,1.84,0.74,2.0,1.58,23.32
Kawhi Leonard,2024,49883333.0,0.34315327,2011,SF,31,55.25,54.75,33.525,9.025,18.25,0.4975,2.0,5.1,0.39075,7.075,13.125,0.539,0.5525,5.5,6.325,0.874,1.1,5.725,6.85,4.325,1.65,0.475,2.075,1.675,25.575
Kay Felder,2018,1512601.0,0.014848492,2016,PG,21,42.0,0.0,9.2,1.5,3.8,0.392,0.2,0.5,0.318,1.3,3.2,0.404,0.415,0.8,1.2,0.714,0.1,0.9,1.0,1.4,0.4,0.2,0.7,0.9,4.0
Keita Bates-Diop,2021,1803969.0,0.016047547,2018,PF-SF,24,59.0,1.5,16.46666666,2.1,4.833333333,0.430333334,0.533333334,1.866666667,0.2905,1.533333333,2.95,0.516,0.486666667,0.883333333,1.266666666,0.692833333,0.55,2.2,2.783333333,0.55,0.5,0.516666666,0.45,1.0,5.6
Keita Bates-Diop,2023,2500629.0,0.01866141,2018,SF,26,51.75,4.25,14.33333333,1.875,4.091666667,0.456416667,0.391666667,1.308333333,0.296,1.466666667,2.775,0.526,0.501833333,0.766666667,1.058333333,0.701666667,0.625,2.15,2.766666667,0.55,0.475,0.358333333,0.475,0.85,4.875
Kelan Martin,2020,1573645.0,0.014418591,2019,SF,25,33.0,2.0,12.6,2.05,4.85,0.4205,0.75,2.4,0.33,1.3,2.45,0.514,0.4985,0.65,0.65,0.934,0.45,2.2,2.65,0.6,0.25,0.3,0.55,1.3,5.45
Kelan Martin,2022,1902133.0,0.015382581,2019,SF,25,33.0,2.0,12.6,2.05,4.85,0.4205,0.75,2.4,0.33,1.3,2.45,0.514,0.4985,0.65,0.65,0.934,0.45,2.2,2.65,0.6,0.25,0.3,0.55,1.3,5.45
Keldon Johnson,2023,18500000.0,0.130669712,2019,SF,22,53.66666667,47.33333333,26.03333333,4.766666667,9.633333333,0.513666667,1.266666667,3.066666667,0.44,3.533333333,6.566666667,0.546,0.578666667,2.2,2.833333333,0.763666667,1.0,4.133333333,5.166666667,1.6,0.733333333,0.2,1.033333333,1.9,12.96666667
Kelly Olynyk,2017,12500000.0,0.120927953,2013,C,24,67.66666667,10.0,20.8,3.633333333,7.866666667,0.465333333,0.933333333,2.433333333,0.368333333,2.733333333,5.333333333,0.508,0.523333333,1.433333333,1.9,0.748333333,1.466666667,3.166666667,4.666666667,1.6,0.766666667,0.5,1.366666667,2.966666667,9.666666667
Kelly Olynyk,2021,12398374.0,0.105040255,2013,C,28,73.2,16.2,21.28,3.48,7.26,0.4778,1.26,3.36,0.3796,2.2,3.88,0.5662,0.567,1.52,1.92,0.7868,0.96,3.8,4.78,1.94,0.72,0.44,1.36,2.6,9.74
Kelly Olynyk,2024,13125000.0,0.091783217,2013,C,31,78.8,47.6,23.76666667,3.666666667,7.72,0.471733333,1.4,3.84,0.368066667,2.266666667,3.886666667,0.5782,0.5642,2.026666667,2.44,0.8252,1.093333333,4.333333333,5.413333333,2.606666667,0.846666667,0.48,1.68,2.76,10.79333333
Kelly Oubre Jr.,2019,15000000.0,0.137438153,2015,SF,22,74.33333333,8.333333333,19.5,2.566666667,6.233333333,0.417,0.9,2.766666667,0.314666667,1.7,3.5,0.489333333,0.483333333,1.266666667,1.666666667,0.737,0.633333333,2.666666667,3.3,0.666666667,0.666666667,0.233333333,0.733333333,2.333333333,7.266666667
Kelly Oubre Jr.,2021,12300000.0,0.109416977,2015,SF,24,83.4,23.6,24.16666667,3.953333333,9.106666666,0.429333333,1.233333333,3.74,0.322933333,2.72,5.4,0.501666667,0.495066667,1.973333333,2.573333333,0.753933333,0.82,3.393333333,4.193333333,0.933333333,0.893333333,0.453333333,1.026666667,2.6,11.1
Kelly Oubre Jr.,2023,2891467.0,0.021578112,2015,SF,26,81.2,33.4,29.36666667,5.433333333,12.42666667,0.435533333,1.833333333,5.5,0.334533333,3.58,6.94,0.518666667,0.510066667,2.473333333,3.293333333,0.748133333,1.08,4.033333333,5.113333333,1.253333333,1.093333333,0.633333333,1.246666667,2.72,15.18
Kemba Walker,2015,12000000.0,0.13675941,2011,PG,23,73.66666667,60.0,32.63333333,5.633333333,14.16666667,0.394,1.266666667,3.966666667,0.32,4.333333333,10.16666667,0.422666667,0.439333333,3.333333333,4.1,0.808,0.566666667,3.166666667,3.733333333,5.4,1.366666667,0.366666667,2.166666667,1.633333333,15.83333333
Kemba Walker,2019,35197650.0,0.309873247,2011,PG,27,75.0,74.2,34.9,6.96,16.64,0.416,2.2,6.02,0.3582,4.76,10.62,0.4478,0.4816,4.12,4.88,0.8444,0.56,3.28,3.82,5.5,1.28,0.4,2.06,1.48,20.24
Kemba Walker,2021,8947246.0,0.079591919,2011,PG,29,75.6,75.6,34.1,7.64,17.62,0.4322,2.9,7.68,0.3782,4.72,9.92,0.4748,0.515,4.24,5.0,0.8532,0.58,3.34,3.94,5.4,1.18,0.4,2.22,1.46,22.44
Kemba Walker,2022,2204439.0,0.017827334,2011,PG,30,68.0,68.0,33.34,7.56,17.48,0.4308,3.06,8.12,0.376,4.5,9.34,0.4802,0.5188,3.94,4.62,0.8636,0.52,3.32,3.86,5.34,1.08,0.36,2.2,1.46,22.12
Kendall Marshall,2015,2000000.0,0.022793235,2012,PG,22,51.0,24.0,21.8,2.15,5.45,0.3885,0.9,2.4,0.357,1.25,3.05,0.417,0.4685,0.3,0.5,0.5495,0.2,1.7,1.9,5.9,0.7,0.1,2.0,1.2,5.5
Kendall Marshall,2017,1524305.0,0.01538257,2012,PG,24,40.0,14.25,17.95,1.825,4.6,0.399,0.725,2.0,0.358,1.1,2.6,0.4335,0.4785,0.3,0.425,0.67,0.15,1.3,1.425,4.325,0.675,0.075,1.675,1.075,4.725
Kendrick Nunn,2021,5125000.0,0.045590407,2018,PG,24,67.0,67.0,29.3,6.0,13.6,0.439,2.0,5.8,0.35,3.9,7.8,0.505,0.514,1.3,1.5,0.85,0.3,2.4,2.7,3.3,0.8,0.2,1.7,2.3,15.3
Kendrick Perkins,2015,1499187.0,0.021416957,2003,C,29,68.2,66.2,24.92666667,2.313333333,4.466666667,0.503133333,0.0,0.0,0.0,2.313333333,4.466666667,0.504333333,0.503133333,1.166666667,1.973333333,0.5902,1.72,4.88,6.62,1.113333333,0.4,1.053333333,1.746666667,2.926666667,5.786666667
Kendrick Perkins,2017,1760981.5,0.017770998,2003,C,31,75.6,43.2,20.26,1.546666667,3.24,0.477866667,0.0,0.0,0.0,1.546666667,3.24,0.478733333,0.477866667,0.62,1.093333333,0.551866667,1.273333333,3.746666667,5.04,1.04,0.38,0.7,1.433333333,2.52,3.72
Kenneth Faried,2015,12500000.0,0.142457719,2011,PF,24,68.66666667,65.33333333,25.93333333,4.766666667,8.533333333,0.561,0.0,0.0,0.0,4.766666667,8.5,0.561666667,0.561,2.3,3.6,0.642666667,3.133333333,5.366666667,8.5,1.0,0.866666667,0.966666667,1.433333333,2.6,11.8
Kenneth Faried,2018,917272.0,0.009004427,2011,PF,27,72.6,65.2,25.92,4.86,8.96,0.542,0.0,0.04,0.125,4.86,8.9,0.5448,0.542,2.26,3.48,0.652,3.2,5.4,8.6,1.1,0.78,0.86,1.42,2.52,11.98
Kenrich Williams,2020,2000000.0,0.018054289,2018,SF,24,46.0,29.0,23.5,2.3,6.1,0.384,1.1,3.4,0.333,1.2,2.7,0.447,0.477,0.3,0.4,0.684,1.2,3.6,4.8,1.8,1.0,0.4,0.8,2.1,6.1
Kenrich Williams,2023,6792500.0,0.047976974,2018,SF,27,50.0,15.0,22.075,2.475,5.65,0.43125,0.825,2.55,0.3435,1.625,3.125,0.51775,0.5075,0.4,0.8,0.5365,1.325,3.25,4.55,1.95,0.85,0.35,0.875,2.075,6.25
Kent Bazemore,2016,17500000.0,0.17790278,2012,SG,25,90.0,13.33333333,12.66666667,1.733333333,4.1,0.404666667,0.511111111,1.544444444,0.326333333,1.188888889,2.588888889,0.448444444,0.463111111,0.777777778,1.288888889,0.602222222,0.177777778,1.611111111,1.788888889,1.022222222,0.577777778,0.233333333,0.877777778,1.266666667,4.777777778
Kent Bazemore,2020,2320044.0,0.021257504,2012,SG,29,71.0,48.4,24.88,3.74,8.94,0.4196,1.3,3.64,0.3562,2.44,5.3,0.4636,0.492,1.68,2.26,0.729,0.46,3.32,3.8,2.3,1.2,0.58,1.74,2.22,10.46
Kent Bazemore,2021,2401537.0,0.021363327,2012,SF,30,83.2,54.8,26.25333333,3.96,9.646666667,0.4104,1.42,3.98,0.353733333,2.56,5.646666667,0.450533333,0.483866667,1.866666667,2.46,0.762866667,0.486666667,3.573333333,4.08,2.373333333,1.28,0.613333333,1.8,2.46,11.22
Kent Bazemore,2022,2905851.0,0.023499664,2012,SF,31,81.6,44.8,24.67333333,3.62,8.886666667,0.412,1.34,3.7,0.363933333,2.3,5.146666667,0.447333333,0.489466667,1.706666667,2.3,0.738266667,0.486666667,3.233333333,3.74,2.233333333,1.22,0.613333333,1.68,2.48,10.34
Kentavious Caldwell-Pope,2017,17745894.0,0.179083225,2013,SG,22,79.33333333,66.33333333,29.33333333,4.133333333,10.1,0.405666667,1.366666667,4.2,0.324333333,2.733333333,5.866666667,0.461666667,0.473,1.433333333,1.9,0.759,0.666666667,2.266666667,2.933333333,1.266666667,1.133333333,0.2,0.966666667,2.0,11.03333333
Kentavious Caldwell-Pope,2018,12000000.0,0.117798349,2013,SG,23,78.5,68.5,30.325,4.325,10.625,0.404,1.525,4.6,0.33075,2.775,6.025,0.45675,0.475,1.575,2.025,0.77725,0.675,2.325,3.025,1.575,1.15,0.2,1.0,1.9,11.725
Kentavious Caldwell-Pope,2019,8291514.0,0.075971358,2013,SG,24,77.6,69.6,30.9,4.38,10.66,0.4084,1.64,4.8,0.3412,2.7,5.86,0.46,0.4852,1.68,2.14,0.7796,0.7,2.74,3.46,1.7,1.2,0.2,1.06,1.92,12.06
Kentavious Caldwell-Pope,2020,13038862.0,0.117703693,2013,SG,25,78.0,66.0,31.9,4.72,11.34,0.4152,1.86,5.4,0.3468,2.82,5.96,0.479,0.4992,1.9,2.36,0.799,0.72,2.9,3.64,1.82,1.2,0.2,1.14,1.9,13.16
Kentavious Caldwell-Pope,2023,15072562.0,0.112481806,2013,SG,28,73.8,53.4,28.42,4.0,9.14,0.4378,1.82,4.82,0.383,2.14,4.34,0.4992,0.5388,1.62,1.94,0.8374,0.58,2.68,3.26,1.78,1.02,0.26,1.06,1.82,11.4
Kevin Durant,2011,17832627.0,0.299919725,2007,SF,21,82.0,82.0,39.5,9.7,20.3,0.476,1.6,4.3,0.365,8.1,16.1,0.506,0.514,9.2,10.2,0.9,1.3,6.3,7.6,2.8,1.4,1.0,3.3,2.1,30.1
Kevin Durant,2016,27137253.0,0.288255664,2007,SF,26,66.6,66.6,37.66,9.42,19.04,0.4962,2.08,5.32,0.3894,7.36,13.72,0.5384,0.5506,7.32,8.36,0.8744,0.64,6.7,7.34,4.08,1.2,1.02,3.26,1.88,28.24
Kevin Durant,2017,25625000.0,0.258595461,2007,SF,27,65.4,65.4,37.04,9.54,18.94,0.5048,2.22,5.6,0.3968,7.32,13.34,0.5514,0.5634,7.04,8.0,0.878,0.62,7.0,7.62,4.54,1.18,1.06,3.4,1.86,28.34
Kevin Durant,2018,30750000.0,0.301858269,2007,PF,28,64.6,64.6,36.0,9.38,18.3,0.513,2.2,5.56,0.3944,7.18,12.76,0.566,0.5728,6.82,7.72,0.881,0.62,7.04,7.68,4.8,1.14,1.14,3.08,1.84,27.76
Kevin Durant,2019,41063925.0,0.372524978,2007,SF,29,62.0,62.0,35.14,9.44,18.36,0.5142,2.36,5.96,0.395,7.06,12.42,0.5712,0.5782,6.2,7.04,0.8778,0.6,6.86,7.46,4.96,1.0,1.24,2.98,1.88,27.42
Kevin Durant,2022,48554830.0,0.363565886,2007,PF,32,60.75,60.0,33.825,9.175,17.35,0.52775,2.15,5.375,0.39925,7.0,12.0,0.58425,0.58975,5.6,6.35,0.88275,0.475,6.65,7.15,5.425,0.8,1.45,2.875,1.975,26.1
Kevin Huerter,2022,16250000.0,0.121675756,2018,SG,22,66.66666667,52.0,29.83333333,4.266666667,10.1,0.421333333,2.033333333,5.433333333,0.376,2.233333333,4.666666667,0.473333333,0.522333333,0.7,0.9,0.780333333,0.666666667,2.9,3.566666667,3.4,1.0,0.366666667,1.4,2.333333333,11.26666667
Kevin Knox,2022,3000000.0,0.024261049,2018,SF,21,60.66666667,20.33333333,19.23333333,2.666666667,7.266666667,0.373666667,1.166666667,3.366666667,0.354333333,1.5,3.9,0.389,0.464,1.2,1.7,0.723333333,0.466666667,2.433333333,2.933333333,0.833333333,0.433333333,0.266666667,0.866666667,1.6,7.7
Kevin Knox,2023,2245467.0,0.0167572164999999,2018,SF,22,60.5,15.25,16.29166667,2.258333333,6.158333333,0.371583333,1.008333333,2.983333333,0.334666667,1.25,3.175,0.41775,0.461666667,1.025,1.458333333,0.723916667,0.475,2.075,2.575,0.7,0.358333333,0.225,0.708333333,1.35,6.558333333
Kevin Love,2015,22642350.0,0.248063982,2008,PF,25,56.6,49.0,34.8,6.86,15.86,0.4354,1.46,4.3,0.3424,5.42,11.52,0.4694,0.4796,5.78,7.18,0.8028,3.78,9.42,13.2,2.7,0.74,0.46,2.22,2.16,20.92
Kevin Love,2019,30100543.0,0.273067032,2008,C,29,69.6,69.6,32.2,6.22,14.16,0.439,2.24,5.92,0.3782,4.0,8.24,0.4828,0.5188,4.38,5.2,0.8396,2.18,8.32,10.5,2.52,0.78,0.46,1.88,1.98,19.02
Kevin Love,2022,3114138.0,0.025184085,2008,PF,32,44.4,44.2,28.66,5.36,12.58,0.4258,2.4,6.4,0.3776,2.92,6.16,0.4786,0.5226,3.6,4.1,0.8666,1.48,8.22,9.7,2.3,0.62,0.28,1.88,1.84,16.68
Kevin Love,2023,3931632.0,0.029340537,2008,PF,33,47.2,33.0,26.88,5.0,11.74,0.4264,2.42,6.38,0.3814,2.54,5.32,0.483,0.5312,3.18,3.66,0.86,1.22,7.72,8.92,2.36,0.52,0.24,1.74,1.7,15.6
Kevin Martin,2015,317475.0,0.004535357,2004,SG,30,71.4,54.8,31.86,5.953333333,13.88,0.429133333,1.906666667,5.02,0.375133333,4.073333333,8.88,0.4602,0.499333333,5.033333333,5.693333333,0.8872,0.446666667,2.506666667,2.96,2.186666667,0.92,0.126666667,1.8,1.88,18.85333333
Kevin Porter Jr.,2023,15860000.0,0.112022791,2019,PG,21,45.66666667,29.0,28.86666667,5.066666667,11.9,0.427333333,1.833333333,5.4,0.340333333,3.266666667,6.566666667,0.492333333,0.503,2.066666667,2.933333333,0.699666667,0.633333333,3.166666667,3.8,4.9,0.9,0.333333333,2.833333333,2.533333333,14.06666667
Kevon Looney,2018,1567007.0,0.01538257,2015,C,20,29.0,2.0,6.3,0.95,1.7,0.547,0.1,0.3,0.361,0.8,1.4,0.5755,0.588,0.2,0.3,0.309,0.8,1.35,2.15,0.25,0.15,0.15,0.25,0.8,2.15
Kevon Looney,2019,4821429.0,0.044176553,2015,C,21,41.33333333,2.666666667,8.8,1.2,2.1,0.558,0.0666666667,0.233333333,0.307333333,1.1,1.866666667,0.580333333,0.586333333,0.333333333,0.6,0.387666667,0.966666667,1.566666667,2.533333333,0.366666667,0.266666667,0.366666667,0.333333333,1.066666667,2.766666667
Kevon Looney,2022,7500000.0,0.058217384,2015,C,24,56.0,14.0,14.56,1.76,3.28,0.5286,0.04,0.28,0.1656,1.7,3.02,0.5582,0.5348,0.56,0.9,0.6356,1.56,2.32,3.88,1.12,0.46,0.5,0.52,1.86,4.06
